hhmem_size,landuseha,yrs_grow,lead_vill,cocoa_produce_kg,cocoa_produce_main_kg,cocoa_produce_light_kg,cocoa_sell_kg,shade_why1,hhgroup_m18,hhgroup_f18,hhgroup_m17,hhgroup_f17,cocoa_price_kg,screen_sharecrop,region,district,vill,village,region.1,community_type,ethnicity,religion,hhgroup_m18.1,hhgroup_f18.1,hhgroup_m17.1,hhgroup_f17.1,femhead,econstatus,cocoa_variety_1,cocoa_variety_2,cocoa_variety_3,cocoa_variety_4,cocoa_variety_5,farm_rights_1,farm_rights_2,farm_rights_3,farm_rights_4,farm_rights_5,farm_tenure_1,farm_tenure_2,farm_tenure_3,farm_tenure_4,farm_tenure_5,noncocoa_whyno_1,noncocoa_whyno_2,noncocoa_whyno_3,noncocoa_whyno_4,noncocoa_whyno_5,farm_swamp_1,farm_swamp_2,farm_swamp_3,farm_swamp_4,farm_swamp_5,shadetree_num_1,used_fert?,used_fert_lqd?,herbicide_yn,pesticide_yn,fungicide_yn,weeding_yn,pruning_yn,cocoa_intercrop,farm_rights,disease_loss,pest_loss,replant,shadetree_yn,doc_land,noncocoa,cocoa_yn,any_farm_above_1_21,hh_head_age,hh_head_education,hh_head_birthplace,cocoa_yield_ha,cocoa_ages_0_5_weighted,cocoa_ages_6_10_weighted,cocoa_ages_11_19_weighted,cocoa_ages_20_30_weighted,cocoa_ages_31_weighted,age_weighted_total
6,6.5,2,0,233.0,150.0,83.0,,2.0,,,,,,1,4,41,41012,MERE,4,COMPARISON,0,1.0,,,,,0,1,5,5,,,,2.0,2.0,,,,1,4.0,,,,,,,,,3.0,3.0,,,,3,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,21.0,,0.0,35.84615384615385,100.0,0.0,0.0,0.0,0.0,100.0
8,14.0,6,3 5 13,1200.0,400.0,800.0,,1.0,,,,,,0,5,51,51046,Kabrankro,5,COMPARISON,4,1.0,,,,,0,5,5,,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,,97,,,,0.0,0.0,2.0,,,3,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,37.0,5.0,1.0,85.71428571428571,0.0,0.0,30.0,70.0,0.0,100.0
1,5.5,4,10,1300.0,1000.0,300.0,,1.0,,,,,,0,7,71,71010,Blékoum,7,COMPARISON,4,1.0,,,,,0,4,5,5,,,,9.0,9.0,9.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,48.0,8.0,0.0,236.3636363636364,0.0,25.0,50.0,25.0,0.0,100.0
12,2.799999952316284,6,7,1040.0,800.0,240.0,800.0,1.0,,,,,850.0,0,5,51,51004,Dramanekro,5,COMPARISON,1,2.0,,,,,0,2,4 5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,4,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,55.0,,1.0,371.4285777539624,0.0,25.0,35.0,40.0,0.0,100.0
6,2.299999952316284,6,0,200.0,150.0,50.0,,2.0,,,,,,0,7,71,71013,BOUDEPE,7,COMPARISON,4,1.0,,,,,0,4,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,2,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,52.0,,1.0,86.95652354191746,20.0,20.0,20.0,20.0,20.0,100.0
13,12.5,6,0,1200.0,880.0,320.0,880.0,2.0,,,,,1000.0,0,4,41,41024,POUTOU,4,RESTORE,3,2.0,,,,,0,4,3,3,,,,8.0,8.0,8.0,,8.0,4,4.0,4.0,4.0,4.0,,,97,97,97,0.0,0.0,0.0,3.0,0.0,4,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,47.0,,0.0,96.0,0.0,0.0,50.0,50.0,0.0,100.0
5,3.0,1,6,150.0,150.0,0.0,,1.0,,,,,,0,5,54,54001,Akacomoékro,5,RESTORE,4,3.0,,,,,0,5,5,,,,,9.0,9.0,10.0,,,1,1.0,1.0,,,,,,,,0.0,0.0,0.0,,,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,53.0,5.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,100.0
6,6.0,4,0,1280.0,800.0,480.0,800.0,2.0,,,,,1000.0,1,4,41,41021,NIGRE,4,RESTORE,0,2.0,,,,,0,6,5,,,,,10.0,,,,,4,,,,,,,,,,3.0,,,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,38.0,3.0,0.0,213.33333333333331,0.0,0.0,100.0,0.0,0.0,100.0
10,8.5,6,0,2300.0,1800.0,500.0,,1.0,,,,,,1,4,41,41024,POUTOU,4,RESTORE,3,2.0,,,,,0,4,5,5,,,,6.0,6.0,,,,4,4.0,4.0,,,,,97,,,3.0,0.0,3.0,,,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62.0,,0.0,270.5882352941176,0.0,0.0,18.75,77.5,3.75,100.0
8,2.5,5,0,720.0,600.0,120.0,600.0,2.0,,,,,1000.0,0,4,41,41002,DJEKA,4,COMPARISON,0,2.0,,,,,0,7,5,,,,,8.0,,,,,4,,,,,,,,,,0.0,,,,,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,33.0,,1.0,288.0,0.0,0.0,100.0,0.0,0.0,100.0
8,3.0,2,0,1440.0,800.0,640.0,800.0,3.0,,,,,10.0,1,5,51,51005,Takima,5,COMPARISON,0,2.0,,,,,0,6,4 5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,3,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,55.0,,1.0,480.0,20.0,80.0,0.0,0.0,0.0,100.0
6,0.0,6,13,840.0,700.0,140.0,700.0,,,,,,1000.0,0,5,51,51031,Dallo,5,RESTORE,4,1.0,,,,,1,5,5,5,,,,,,,,,1,1.0,,,,,,,,,0.0,0.0,,,,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,43.0,1.0,1.0,,4.0,60.0,0.0,16.0,20.0,100.0
10,5.0,6,0,2240.0,2000.0,240.0,2000.0,1.0,,,,,1000.0,0,5,51,51012,Zaranou,5,COMPARISON,0,2.0,,,,,0,1,5,5,,,,,,,,,4,4.0,,,,,,,,,2.0,2.0,,,,3,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,37.0,,1.0,448.0,0.0,14.000000000000002,27.0,38.0,21.0,100.0
6,6.0,6,97,800.0,500.0,300.0,,1.0,,,,,,0,7,72,72005,MOBIOKOUA,7,COMPARISON,4,1.0,,,,,0,5,5,5,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,2,2,1 2,,,3.0,3.0,2.0,,,4,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,70.0,2.0,0.0,133.33333333333334,25.0,25.0,30.0,20.0,0.0,100.0
6,6.449999809265137,6,0,2960.0,2160.0,800.0,2160.0,2.0,,,,,1000.0,0,4,41,41019,KARIE,4,RESTORE,0,2.0,,,,,0,7,5,5,,,,8.0,8.0,,,,4,4.0,,,,,11,,,,0.0,0.0,3.0,,,5,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,49.0,1.0,0.0,458.9147422528745,0.0,27.522935779816514,57.98165137614679,14.495412844036698,0.0,100.0
8,2.0,3,6,864.0,600.0,264.0,,6.0,,,,,,0,4,41,41008,DAHIOKE,4,COMPARISON,0,2.0,,,,,0,1,5,5,,,,6.0,2.0,,,,1,1.0,4.0,4.0,,,,97,97,,3.0,0.0,0.0,3.0,,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.0,,0.0,432.0,5.803571428571429,41.964285714285715,52.23214285714286,0.0,0.0,100.0
1,2.0,3,0,240.0,160.0,80.0,160.0,,,,,,1000.0,0,5,51,51005,Takima,5,COMPARISON,4,1.0,,,,,1,1,5,,,,,9.0,,,,,1,,,,,,,,,,2.0,,,,,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,70.0,3.0,0.0,120.0,0.0,100.0,0.0,0.0,0.0,100.0
5,2.0,3,97,301.0,215.0,86.0,215.0,3.0,,,,,1000.0,0,7,73,73003,Affery,7,COMPARISON,4,1.0,,,,,1,4,3 5,,,,,9.0,,,,,1,,,,,,,,,,0.0,,,,,2,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,52.0,3.0,0.0,150.5,14.000000000000002,53.0,33.0,0.0,0.0,100.0
3,1.0,1,0,15.0,10.0,5.0,,1.0,,,,,,0,4,41,41011,KLODIO,4,COMPARISON,2,1.0,,,,,1,1,5,,,,,1.0,,,,,1,,,,,,,,,,2.0,,,,,2,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,48.0,,1.0,15.0,100.0,0.0,0.0,0.0,0.0,100.0
5,2.0,1,0,80.0,50.0,30.0,,,,,,,,0,4,41,41008,DAHIOKE,4,COMPARISON,3,3.0,,,,,0,1,5,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,35.0,5.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,100.0
6,3.0,4,0,70.0,70.0,0.0,70.0,1.0,,,,,14.285714149475098,0,6,62,62001,Tioumoukro,6,COMPARISON,4,1.0,,,,,0,3,2 4,,,,,1.0,1.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,44.0,,1.0,23.33333333333333,20.0,30.0,40.0,10.0,0.0,100.0
14,11.0,6,6,1100.0,800.0,300.0,,1.0,,,,,,0,7,72,72005,MOBIOKOUA,7,COMPARISON,4,1.0,,,,,0,5,5,5,,,,10.0,11.0,8.0,10.0,4.0,1,1.0,1.0,1.0,1.0,,,,,97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,55.0,3.0,1.0,100.0,0.0,42.0,18.0,6.0,34.0,100.0
12,6.0,6,13,3200.0,2400.0,800.0,2400.0,1.0,,,,,12.5,0,5,51,51009,Affalikro,5,COMPARISON,4,1.0,,,,,0,5,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,2,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,61.0,5.0,1.0,533.3333333333334,5.0,20.0,30.0,30.0,15.0,100.0
6,15.0,5,6 10 13,900.0,585.0,315.0,585.0,1.0,,,,,800.0,0,5,51,51036,Ahuasso,5,RESTORE,4,1.0,,,,,0,5,3 4 5,,,,,1.0,1.0,,,,1,1.0,,,,,,,,,0.0,0.0,,,,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,53.0,1.0,0.0,60.0,0.0,0.0,0.0,100.0,0.0,100.0
3,4.0,5,6 11,110.0,70.0,40.0,,97.0,,,,,,0,7,74,74006,Monin,7,COMPARISON,4,1.0,,,,,0,5,97,97,5,,,9.0,10.0,9.0,9.0,,1,1.0,1.0,1.0,,3,3,3 4,97,,0.0,0.0,0.0,0.0,,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,29.0,7.0,0.0,27.5,29.411764705882355,58.82352941176471,0.0,11.76470588235294,0.0,100.00000000000001
9,4.0,1,0,400.0,300.0,100.0,,1.0,,,,,,0,4,41,41011,KLODIO,4,COMPARISON,2,1.0,,,,,0,5,5,,,,,1.0,1.0,,,,1,1.0,,,,,2,,,,3.0,3.0,,,,2,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,52.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
6,5.25,4,0,344.0,300.0,44.0,,1.0,,,,,,0,5,53,53005,N'DRIKRO,5,COMPARISON,4,4.0,,,,,0,5,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,2,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,60.0,3.0,1.0,65.52380952380952,0.0,12.0,88.0,0.0,0.0,100.0
5,2.0,2,97,760.0,480.0,280.0,480.0,1.0,,,,,900.0,0,5,51,51002,Akoikro,5,COMPARISON,4,1.0,,,,,0,5,4 5,,,,,9.0,,,,,1,1.0,,,,,97,,,,2.0,3.0,,,,2,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,45.0,5.0,1.0,380.0,10.0,90.0,0.0,0.0,0.0,100.0
3,5.0,2,0,3000.0,2000.0,1000.0,,,,,,,,0,4,41,41013,NIRO,4,COMPARISON,0,2.0,,,,,0,3,5,,,,,6.0,,,,,4,,,,,,,,,,0.0,,,,,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,49.0,,0.0,600.0,0.0,100.0,0.0,0.0,0.0,100.0
7,4.5,6,0,1080.0,810.0,270.0,810.0,4.0,,,,,900.0,0,4,41,41020,MAHINO2,4,RESTORE,3,2.0,,,,,0,4,5,,,,,10.0,10.0,10.0,,,4,4.0,4.0,,,,97,97,,,0.0,0.0,2.0,,,2,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,50.0,,0.0,240.0,5.0,5.0,5.0,5.0,80.0,100.0
7,3.0,3,0,1200.0,960.0,240.0,960.0,1.0,,,,,1000.0,0,5,51,51005,Takima,5,COMPARISON,0,2.0,,,,,0,5,5,,,,,10.0,,,,,1,,,,,,,,,,2.0,,,,,4,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,35.0,1.0,0.0,400.0,10.0,30.0,60.0,0.0,0.0,100.0
7,0.0,4,0,459.0,309.0,150.0,,1.0,,,,,,0,7,72,72005,MOBIOKOUA,7,COMPARISON,97,2.0,,,,,0,5,5,,,,,8.0,8.0,,,,1,1.0,,,,,3,,,,3.0,0.0,,,,2,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,78.0,,0.0,,0.0,0.0,0.0,100.0,0.0,100.0
4,2.5,2,0,250.0,200.0,50.0,,1.0,,,,,,0,7,71,71012,MAMINI,7,COMPARISON,4,1.0,,,,,0,1,5,,,,,1.0,1.0,,,,1,1.0,,,,2,2,,,,2.0,2.0,,,,4,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,44.0,3.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0
5,7.0,6,0,500.0,350.0,150.0,,1.0,,,,,,0,7,71,71013,BOUDEPE,7,COMPARISON,4,1.0,,,,,0,5,97,,,,,1.0,,,,,1,,,,,,,,,,2.0,,,,,5,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,64.0,3.0,1.0,71.42857142857143,50.0,0.0,25.0,12.0,13.0,100.0
3,1.0,1,0,49.0,0.0,49.0,,97.0,,,,,,0,7,74,74003,BOHOUIN,7,COMPARISON,4,1.0,,,,,1,1,97,,,,,,,,,,1,,,,,1,,,,,0.0,,,,,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,62.0,,1.0,49.0,100.0,0.0,0.0,0.0,0.0,100.0
9,6.0,3,0,130.0,90.0,40.0,,2.0,,,,,,0,4,41,41016,TATE1,4,COMPARISON,2,1.0,,,,,0,1,5,,,,,10.0,8.0,10.0,,,1,1.0,1.0,,,,2,2,,,2.0,2.0,2.0,,,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,37.0,1.0,1.0,21.666666666666668,25.0,50.0,25.0,0.0,0.0,100.0
4,9.5,6,0,5840.0,4240.0,1600.0,4240.0,,,,,,1000.0,0,4,41,41020,MAHINO2,4,RESTORE,0,2.0,,,,,0,4,5,5,,,,10.0,8.0,,,,4,4.0,,,,,,,,,3.0,0.0,,,,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,30.0,1.0,0.0,614.7368421052631,8.16326530612245,0.0,0.0,0.0,91.83673469387756,100.00000000000001
5,4.0,6,10 13,150.0,150.0,0.0,,97.0,,,,,,0,5,54,54002,Bécédi-Brignan,5,RESTORE,4,1.0,,,,,0,3,97,,,,,,,,,,1,,,,,,,,,,3.0,,,,,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,60.0,3.0,1.0,37.5,0.0,0.0,0.0,0.0,100.0,100.0
2,8.5,6,0,560.0,350.0,210.0,350.0,1.0,,,,,1000.0,1,7,74,74003,BOHOUIN,7,COMPARISON,4,1.0,,,,,0,5,5,5,,,,10.0,9.0,10.0,,,1,1.0,1.0,,,97,,,,,0.0,3.0,0.0,,,2,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,57.0,3.0,1.0,65.88235294117646,25.789473684210527,14.105263157894738,24.31578947368421,35.78947368421053,0.0,100.0
11,7.0,6,0,560.0,400.0,160.0,400.0,2.0,,,,,1000.0,0,4,41,41024,POUTOU,4,RESTORE,0,2.0,,,,,0,4,5,,,,,8.0,8.0,97.0,,,4,4.0,4.0,,,,,,,,3.0,3.0,3.0,0.0,0.0,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,49.0,,0.0,80.0,0.0,0.0,0.0,100.0,0.0,100.0
15,14.0,5,7,900.0,400.0,500.0,,2.0,1.0,3.0,8.0,7.0,,0,5,53,53001,Kokonou,5,COMPARISON,1,2.0,1.0,3.0,8.0,7.0,0,4,5,,,,,1.0,,,,,4,,,,,,,,,,0.0,,,,,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,44.0,,0.0,64.28571428571429,0.0,0.0,0.0,100.0,0.0,100.0
6,8.25,4,5,1882.0,1652.0,230.0,,1.0,,,,,,0,5,53,53005,N'DRIKRO,5,COMPARISON,4,1.0,,,,,0,5,4 5,,,,,1.0,1.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,3,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,56.0,3.0,0.0,228.12121212121207,37.0,30.0,33.0,0.0,0.0,100.0
12,3.0,5,0,380.0,250.0,130.0,,1.0,,,,,,0,7,71,71008,Mafa-Mafou,7,RESTORE,4,1.0,,,,,0,1,97,,,,,10.0,10.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,3,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,42.0,3.0,0.0,126.66666666666669,15.0,20.0,15.0,50.0,0.0,100.0
13,11.0,6,0,5000.0,3000.0,2000.0,,2.0,,,,,,0,4,41,41021,NIGRE,4,RESTORE,0,2.0,,,,,0,4,3,3,5,,,10.0,10.0,8.0,,,4,4.0,4.0,4.0,,,,,97,,0.0,0.0,0.0,3.0,,3,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,46.0,,0.0,454.54545454545456,0.0,0.0,21.428571428571427,78.57142857142857,0.0,100.0
6,3.0,6,13,1275.0,1125.0,150.0,1125.0,2.0,,,,,13.333333015441896,0,5,51,51014,ABRONAMOUE,5,COMPARISON,4,1.0,,,,,0,1,5,5,,,,1.0,1.0,,,,1,1.0,,,,,,,,,0.0,2.0,,,,4,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,59.0,3.0,0.0,425.0,6.8181818181818175,23.636363636363637,33.63636363636363,32.27272727272727,3.6363636363636362,100.00000000000001
6,1.0,1,0,500.0,400.0,100.0,,1.0,,,,,,0,7,73,73002,Adiaoukoi,7,COMPARISON,4,3.0,,,,,0,5,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,4,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,49.0,,1.0,500.0,100.0,0.0,0.0,0.0,0.0,100.0
4,7.0,2,0,2000.0,1500.0,500.0,,,,,,,,0,4,41,41037,IRATO,4,COMPARISON,2,1.0,,,,,0,4,5,5,,,,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,,97,,,97,0.0,0.0,0.0,0.0,3.0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,42.0,,1.0,285.7142857142857,0.0,100.0,0.0,0.0,0.0,100.0
5,7.0,6,97,1200.0,840.0,360.0,840.0,97.0,,,,,1000.0,0,4,41,41039,HANNIE,4,COMPARISON,4,1.0,,,,,0,6,5,,,,,10.0,10.0,10.0,,,4,4.0,4.0,,,,,,,,0.0,0.0,0.0,,,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,52.0,5.0,0.0,171.42857142857142,25.0,25.0,0.0,0.0,50.0,100.0
6,2.0,6,10,430.0,280.0,150.0,,1.0,,,,,,0,7,71,71008,MAFA-MAFOU,7,RESTORE,4,1.0,,,,,0,5,97,97,,,,,1.0,,,,1,1.0,,,,,,,,,0.0,0.0,,,,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,52.0,5.0,1.0,215.0,0.0,7.142857142857142,0.0,92.85714285714286,0.0,100.0
15,9.0,6,97,2500.0,2000.0,500.0,,1.0,,,,,,0,5,53,53005,N'DRIKRO,5,COMPARISON,4,4.0,,,,,0,5,2,,,,,1.0,1.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,50.0,1.0,1.0,277.77777777777777,5.0,25.0,30.0,40.0,0.0,100.0
6,0.5,2,0,160.0,80.0,80.0,80.0,,,,,,10.0,1,5,51,51002,Akoikro,5,COMPARISON,4,1.0,,,,,1,4,97,,,,,9.0,,,,,1,,,,,,,,,,0.0,,,,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,62.0,1.0,1.0,320.0,0.0,100.0,0.0,0.0,0.0,100.0
8,50.0,6,1,420.0,350.0,70.0,350.0,6.0,,,,,1000.0,0,5,51,51012,Zaranou,5,COMPARISON,4,1.0,,,,,1,5,4,,,,,5.0,5.0,,,,1,1.0,,,,,1 9,,,,2.0,2.0,,,,4,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,68.0,,0.0,8.4,0.0,10.0,0.0,0.0,90.0,100.0
11,8.0,5,12 97,600.0,600.0,0.0,600.0,1.0,,,,,1000.0,0,5,51,51015,Bébou,5,COMPARISON,4,1.0,,,,,0,5,5,,,,,1.0,1.0,,,,1,1.0,,,,,97,,,,0.0,0.0,,,,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,56.0,3.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0
9,12.5,3,0,280.0,200.0,80.0,,1.0,,,,,,0,6,64,64002,Kouadioukro,6,COMPARISON,4,1.0,,,,,0,5,5,,,,,1.0,1.0,1.0,,,1,1.0,1.0,,,,97,,,,0.0,0.0,0.0,,,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,52.0,1.0,1.0,22.4,0.0,0.0,100.0,0.0,0.0,100.0
7,12.0,6,0,6600.0,4200.0,2400.0,4200.0,2.0,,,,,1000.0,0,4,41,41022,PARA,4,RESTORE,0,2.0,,,,,0,7,5,5,,,,10.0,10.0,10.0,,,4,4.0,4.0,,,,,,,,0.0,0.0,3.0,,,5,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,38.0,,0.0,550.0,10.0,15.0,35.0,32.5,7.5,100.0
9,16.0,3,7,1000.0,600.0,400.0,,,,,,,,0,4,41,41010,IBO2,4,COMPARISON,2,1.0,,,,,0,4,5,,,,,1.0,10.0,,,,1,1.0,,,,11,,,,,0.0,0.0,,,,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,33.0,1.0,1.0,62.5,40.0,0.0,60.0,0.0,0.0,100.0
3,2.0,3,6,560.0,420.0,140.0,420.0,1.0,,,,,1000.0,0,5,51,51003,Anuanua,5,COMPARISON,0,2.0,,,,,0,5,4,,,,,10.0,,,,,1,,,,,,,,,,0.0,,,,,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,65.0,,1.0,280.0,10.0,30.0,60.0,0.0,0.0,100.0
5,0.0,1,0,480.0,285.0,195.0,,97.0,,,,,,1,4,41,41001,TEPOIBOKE,4,COMPARISON,3,2.0,,,,,0,2,5,5,,,,8.0,,,,,1,2.0,,,,,97,,,,0.0,0.0,,,,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,39.0,1.0,0.0,,100.0,0.0,0.0,0.0,0.0,100.0
5,7.0,6,0,320.0,240.0,80.0,240.0,,,,,,1000.0,0,7,73,73005,Ahéoua,7,COMPARISON,4,4.0,,,,,0,2,4 5 97,,,,,,,,,,1,,,,,4,,,,,2.0,,,,,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,64.0,5.0,1.0,45.71428571428572,0.0,40.0,0.0,10.0,50.0,100.0
4,9.0,5,7 97,400.0,300.0,100.0,,,,,,,,0,4,41,41008,DAHIOKE,4,COMPARISON,2,1.0,,,,,0,5,5,,,,,1.0,,,,,1,,,,,,,,,,0.0,,,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,52.0,5.0,0.0,44.44444444444444,0.0,0.0,0.0,100.0,0.0,100.0
2,2.0,6,10,72.0,40.0,32.0,,,,,,,,1,7,71,71001,Annépé,7,COMPARISON,4,1.0,,,,,1,5,5,5,,,,,,,,,1,1.0,1.0,,,3,,97,,,3.0,0.0,0.0,,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,62.0,4.0,1.0,36.0,0.0,0.0,50.0,50.0,0.0,100.0
6,6.5,2,0,700.0,500.0,200.0,500.0,1.0,,,,,800.0,0,5,51,51004,Dramanekro,5,COMPARISON,1,2.0,,,,,0,5,4,,,,,,,,,,2,4.0,,,,,97,,,,2.0,2.0,,,,2,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,38.0,,1.0,107.6923076923077,50.0,50.0,0.0,0.0,0.0,100.0
10,3.25,2,7,75.0,75.0,0.0,,,,,,,,0,6,62,62001,Tioumoukro,6,COMPARISON,4,1.0,,,,,0,5,4,,,,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,,97,97,,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,60.0,1.0,1.0,23.07692307692308,0.0,100.0,0.0,0.0,0.0,100.0
15,23.5,6,6 13,4060.0,3500.0,560.0,3500.0,1.0,,,,,900.0,0,5,51,51015,Bébou,5,COMPARISON,4,1.0,,,,,0,6,4 5,4 5,4 5,,,10.0,1.0,10.0,10.0,,1,1.0,1.0,1.0,,,,,97,,0.0,0.0,0.0,0.0,,3,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,68.0,1.0,1.0,172.7659574468085,0.0,8.333333333333332,40.833333333333336,27.500000000000004,23.333333333333332,100.0
5,5.5,6,0,2210.0,1700.0,510.0,1700.0,2.0,,,,,1000.0,1,4,41,41022,PARA,4,RESTORE,0,2.0,,,,,0,3,5,5,,,,8.0,10.0,10.0,10.0,10.0,4,4.0,4.0,4.0,4.0,,,97,97,97,0.0,0.0,0.0,0.0,3.0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,56.0,,0.0,401.8181818181818,0.0,0.0,0.0,0.0,100.0,100.0
5,3.5,6,0,1920.0,1560.0,360.0,1560.0,2.0,,,,,1000.0,0,4,41,41002,DJEKA,4,COMPARISON,0,1.0,,,,,0,6,5,,,,,10.0,10.0,,,,4,4.0,,,,,,,,,0.0,0.0,,,,3,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,33.0,1.0,1.0,548.5714285714286,5.0,0.0,30.0,65.0,0.0,100.0
